time,instance,spotprice,lifetime,os,cpu,memory,disk,reward
1586063247.136513,t3a.small,0.0064,0.052069099803021816,Windows,2,2.0,100,0.00768
1586063401.4267626,t3a.small,0.0064,0.03352781385109396,Linux/UNIX,2,2.0,100,0.00768
1586063424.3773549,m5d.8xlarge,1.981,5.749625665221742,SUSE Linux,32,128.0,1600,2.3772
1586063588.5975776,c5d.4xlarge,0.3724,5.016076561153046,Linux/UNIX,16,32.0,800,0.44688
1586063714.2650359,c5.2xlarge,0.2553,1.0217978513139852,Red Hat Enterprise Linux,8,16.0,400,0.30636
1586063984.1611419,c5.metal,1.4544,5.902757778560226,Linux/UNIX,96,192.0,4800,1.74528
1586064258.6753213,t3a.small,0.0064,0.03956944708741018,Linux/UNIX,2,2.0,100,0.00768
1586064303.8173218,t3a.small,0.0064,0.026985897853198177,Linux/UNIX,2,2.0,100,0.00768
1586064734.9519765,t3a.small,0.0064,0.04017156389583187,SUSE Linux,2,2.0,100,0.00768
1586064968.2799456,t3.large,0.0559,5.810844660779669,Linux/UNIX,2,8.0,100,0.06708
1586065218.656898,c5.2xlarge,0.2553,0.8671578044859874,Linux/UNIX,8,16.0,400,0.30636
1586065259.087355,c5.2xlarge,0.2553,0.8076598686898874,Red Hat Enterprise Linux,8,16.0,400,0.30636
1586065323.7731376,t3a.small,0.0064,0.040816422597786894,SUSE Linux,2,2.0,100,0.00768
1586065468.7854068,c5d.18xlarge,1.2208,5.7331032072054295,Red Hat Enterprise Linux,72,144.0,3600,1.46496
1586065624.621973,c5d.18xlarge,1.2208,5.734916574963948,Red Hat Enterprise Linux,72,144.0,3600,1.46496
1586065667.4061646,c5.metal,1.4544,5.717120901929439,Red Hat Enterprise Linux,96,192.0,4800,1.74528
1586065882.0239553,t3a.nano,0.0616,5.726707320790084,Windows,2,0.5,100,0.07392
1586066097.0632002,t3a.small,0.0064,0.03815961713978363,SUSE Linux,2,2.0,100,0.00768
1586066136.0509024,c5d.18xlarge,1.2208,5.922974123180201,Red Hat Enterprise Linux,72,144.0,3600,1.46496
1586066394.1259942,c5d.18xlarge,1.2208,5.9618928517768905,SUSE Linux,72,144.0,3600,1.46496
1586066652.2754588,m5d.8xlarge,1.981,5.809672332812774,Windows,32,128.0,1600,2.3772
1586066938.5788925,t3a.small,0.0064,0.027983150036341595,Red Hat Enterprise Linux,2,2.0,100,0.00768
1586067338.8610322,t3.large,0.0559,5.9730066812947085,Windows,2,8.0,100,0.06708
1586067777.3499234,m5d.large,0.0918,5.7695601287254945,Linux/UNIX,2,8.0,100,0.11016000000000001
1586067909.356338,t3a.nano,0.0616,5.792614651840986,SUSE Linux,2,0.5,100,0.07392
1586068355.934476,t3a.small,0.0064,0.04512716139467198,Linux/UNIX,2,2.0,100,0.00768
1586068767.702391,t3a.small,0.0064,0.03988282526329432,Linux/UNIX,2,2.0,100,0.00768
1586068807.8229446,t3a.small,0.0064,0.050897680853773115,Windows,2,2.0,100,0.00768
1586069055.1890233,m5d.24xlarge,5.9431,5.997377381077525,Windows,96,384.0,4800,7.1317200000000005
1586069217.298852,t3a.small,0.0064,0.042221928354903876,SUSE Linux,2,2.0,100,0.00768
1586069338.662994,t3a.small,0.0064,0.04717670411643913,SUSE Linux,2,2.0,100,0.00768
1586069437.8508635,t3a.small,0.0064,0.04591165237900195,Linux/UNIX,2,2.0,100,0.00768
1586069753.1826792,c5.18xlarge,1.0908,5.870048481892514,SUSE Linux,72,144.0,3600,1.30896
1586069788.258415,t3a.small,0.0064,0.0427030172383733,Linux/UNIX,2,2.0,100,0.00768
1586070101.2188458,c5d.18xlarge,1.2208,5.759358630574629,SUSE Linux,72,144.0,3600,1.46496
1586070181.6059554,m5d.8xlarge,1.981,5.780783521924255,SUSE Linux,32,128.0,1600,2.3772
1586070599.2692327,m5d.16xlarge,1.1481,5.785470310016536,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1586071028.2465985,t3a.medium,0.0728,5.926744631209796,Linux/UNIX,2,4.0,100,0.08736000000000001
1586071109.682772,m5d.2xlarge,0.2573,5.9573281139364935,Red Hat Enterprise Linux,8,32.0,400,0.30876
1586072304.779144,t3a.small,0.0064,0.047460806103225034,Linux/UNIX,2,2.0,100,0.00768
1586072988.7422516,c5.2xlarge,0.2249,0.8515836097234846,Red Hat Enterprise Linux,8,16.0,400,0.26987999999999995
1586073261.9105303,m5d.8xlarge,1.981,5.791548052062117,Red Hat Enterprise Linux,32,128.0,1600,2.3772
1586073328.4773052,m5d.2xlarge,0.2573,5.748848301321693,Linux/UNIX,8,32.0,400,0.30876
1586073413.4173467,c5.2xlarge,0.2249,0.7485630583730059,Linux/UNIX,8,16.0,400,0.26987999999999995
1586073471.4555628,c5.metal,1.4544,5.7750489730966725,SUSE Linux,96,192.0,4800,1.74528
1586074309.1700857,t2.large,0.0917,5.919702543582892,Red Hat Enterprise Linux,2,8.0,100,0.11004
1586074539.1705341,t3a.small,0.0064,0.03048911078524917,Windows,2,2.0,100,0.00768
1586074617.514753,t3a.small,0.0064,0.03876935689257036,Windows,2,2.0,100,0.00768
1586074754.291341,c5.2xlarge,0.2249,1.1434563485088458,SUSE Linux,8,16.0,400,0.26987999999999995
1586075223.237183,c5.2xlarge,0.2249,0.8057554141147754,Linux/UNIX,8,16.0,400,0.26987999999999995
1586075401.5547237,c5.2xlarge,0.2249,0.5316936168180025,Red Hat Enterprise Linux,8,16.0,400,0.26987999999999995
1586075541.5272052,m5d.16xlarge,1.1481,5.949095944101997,Linux/UNIX,64,256.0,3200,1.3777199999999998
1586076090.559672,c5d.4xlarge,0.3724,4.084368242306328,Linux/UNIX,16,32.0,800,0.44688
1586076542.928543,t3a.small,0.0064,0.05166067512065295,SUSE Linux,2,2.0,100,0.00768
1586076714.8709126,m5d.2xlarge,0.2573,5.903505543586524,Red Hat Enterprise Linux,8,32.0,400,0.30876
1586076879.8255491,m5d.16xlarge,1.1481,5.938065669868918,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1586076886.8652623,t2.large,0.0917,5.766668167286104,Linux/UNIX,2,8.0,100,0.11004
1586077359.1379588,m5d.8xlarge,1.981,5.9797857567657635,SUSE Linux,32,128.0,1600,2.3772
1586077806.2752445,m5d.large,0.0918,5.722178255634876,Red Hat Enterprise Linux,2,8.0,100,0.11016000000000001
1586077900.9583569,c5d.4xlarge,0.3724,4.04645729599159,SUSE Linux,16,32.0,800,0.44688
1586078266.9290185,t3a.small,0.0664,0.023810203413359588,SUSE Linux,2,2.0,100,0.07968
1586078476.3011255,m5d.24xlarge,5.9431,5.739433839980649,Red Hat Enterprise Linux,96,384.0,4800,7.1317200000000005
1586078569.304887,t3a.nano,0.0616,5.824867340394836,Linux/UNIX,2,0.5,100,0.07392
1586078587.545108,m5d.2xlarge,0.2573,5.811317991856495,Linux/UNIX,8,32.0,400,0.30876
1586078745.1867433,m5d.8xlarge,1.981,5.761434066232387,Linux/UNIX,32,128.0,1600,2.3772
1586078972.7085614,t3a.small,0.0248,0.028327062156921608,Linux/UNIX,2,2.0,100,0.029759999999999998
1586079113.7588384,t3a.nano,0.0616,5.930645882214107,Windows,2,0.5,100,0.07392
1586079527.623752,c5.18xlarge,1.0908,5.75035412493119,Red Hat Enterprise Linux,72,144.0,3600,1.30896
1586079864.3075185,t3a.small,0.0248,0.021059753224480195,Linux/UNIX,2,2.0,100,0.029759999999999998
1586080122.1466267,t3a.small,0.0248,0.025452760776777345,Linux/UNIX,2,2.0,100,0.029759999999999998
1586080569.7078512,t3a.nano,0.0616,5.8659253923880215,Linux/UNIX,2,0.5,100,0.07392
1586080628.491187,c5.metal,1.4544,6.191839626628045,Linux/UNIX,96,192.0,4800,1.74528
1586080638.1805482,c5.metal,1.4544,6.118927005128938,SUSE Linux,96,192.0,4800,1.74528
1586080695.2305028,c5d.4xlarge,0.3724,4.724564821307438,Red Hat Enterprise Linux,16,32.0,800,0.44688
1586080841.9336925,m5d.8xlarge,1.981,6.26546432206177,Linux/UNIX,32,128.0,1600,2.3772
1586080859.869556,m5d.2xlarge,0.2573,6.038966639095639,Linux/UNIX,8,32.0,400,0.30876
1586080894.085461,c5.2xlarge,0.2249,0.5882259841819065,Red Hat Enterprise Linux,8,16.0,400,0.26987999999999995
1586082030.435875,t3a.small,0.0248,0.030765212012564287,Windows,2,2.0,100,0.029759999999999998
1586082594.4772644,m5d.16xlarge,1.1481,5.77109894346421,SUSE Linux,64,256.0,3200,1.3777199999999998
1586083385.2599487,t3a.medium,0.0728,5.839656380558058,Linux/UNIX,2,4.0,100,0.08736000000000001
1586083463.9449613,c5.2xlarge,0.2249,1.0752165666507607,Red Hat Enterprise Linux,8,16.0,400,0.26987999999999995
1586083613.5848618,t3a.small,0.0248,0.04944738439480493,Red Hat Enterprise Linux,2,2.0,100,0.029759999999999998
1586084021.3930564,m5d.16xlarge,1.1481,6.055590132826754,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1586084146.8686318,t3.large,0.0559,5.741874190519998,Linux/UNIX,2,8.0,100,0.06708
1586085059.838872,c5.2xlarge,0.2249,0.5451895318727831,SUSE Linux,8,16.0,400,0.26987999999999995
1586085083.2676456,t3a.small,0.0248,0.03948461876626286,Linux/UNIX,2,2.0,100,0.029759999999999998
1586085092.9077284,c5.18xlarge,1.0908,6.331326786717968,Red Hat Enterprise Linux,72,144.0,3600,1.30896
1586085563.2113419,t3a.small,0.0248,0.04240546481876466,SUSE Linux,2,2.0,100,0.029759999999999998
1586087158.4753642,c5.18xlarge,1.0908,5.848936619939473,SUSE Linux,72,144.0,3600,1.30896
1586087982.4727674,m5d.2xlarge,0.2573,5.76305376062237,SUSE Linux,8,32.0,400,0.30876
1586088107.1371553,t3a.small,0.0248,0.04125674137694376,Windows,2,2.0,100,0.029759999999999998
1586088119.7670069,c5d.18xlarge,1.2208,5.754187976865996,Linux/UNIX,72,144.0,3600,1.46496
1586088181.1065729,t3a.small,0.0248,0.04006453202923911,Linux/UNIX,2,2.0,100,0.029759999999999998
1586088616.2096727,c5.2xlarge,0.2249,0.7774200310488797,SUSE Linux,8,16.0,400,0.26987999999999995
1586089158.5448596,m5d.2xlarge,0.2573,5.755325075839688,Linux/UNIX,8,32.0,400,0.30876
1586089514.667472,t3a.small,0.0248,0.047702165316912896,Linux/UNIX,2,2.0,100,0.029759999999999998
1586089771.888684,t2.large,0.0597,5.843151743482089,Linux/UNIX,2,8.0,100,0.07164
1586090095.1512992,t3a.small,0.0248,0.027879480833704656,Linux/UNIX,2,2.0,100,0.029759999999999998
1586090200.1604424,c5.18xlarge,1.0908,6.155934608158308,Linux/UNIX,72,144.0,3600,1.30896
1586090309.9252882,c5.metal,1.4544,5.748625429323898,SUSE Linux,96,192.0,4800,1.74528
1586090314.0965059,m5d.16xlarge,1.1481,5.723304124680583,Windows,64,256.0,3200,1.3777199999999998
1586090843.1597083,t3a.medium,0.0728,5.796740747441785,Windows,2,4.0,100,0.08736000000000001
1586091418.4173603,t3a.small,0.0248,0.03393735545703586,Linux/UNIX,2,2.0,100,0.029759999999999998
1586091466.2320561,t3a.small,0.0248,0.021579730848821567,SUSE Linux,2,2.0,100,0.029759999999999998
1586091637.940396,t3a.medium,0.0728,5.762178417963922,Windows,2,4.0,100,0.08736000000000001
1586091713.897864,t3a.small,0.0248,0.03997022291867287,Linux/UNIX,2,2.0,100,0.029759999999999998
1586092153.9683254,t3a.small,0.0248,0.041603917556349755,Windows,2,2.0,100,0.029759999999999998
1586092224.7970235,t3a.small,0.0248,0.051801522772138724,SUSE Linux,2,2.0,100,0.029759999999999998
1586092784.9332335,t3a.small,0.0248,0.024776260206848127,Linux/UNIX,2,2.0,100,0.029759999999999998
1586093060.1093261,c5.metal,1.4544,5.795079595591686,SUSE Linux,96,192.0,4800,1.74528
1586093219.741236,c5.2xlarge,0.2249,0.8341507822897432,SUSE Linux,8,16.0,400,0.26987999999999995
1586093746.0024416,t3a.small,0.0248,0.022332227339473962,Linux/UNIX,2,2.0,100,0.029759999999999998
1586093868.3485277,t2.large,0.0597,5.727305678609737,Red Hat Enterprise Linux,2,8.0,100,0.07164
1586093925.3203568,m5d.16xlarge,1.1481,5.753852394502241,Windows,64,256.0,3200,1.3777199999999998
1586094285.2708054,t3a.medium,0.0728,5.803142586753506,Windows,2,4.0,100,0.08736000000000001
1586094716.4366121,t3a.small,0.0248,0.04050634739797746,Windows,2,2.0,100,0.029759999999999998
1586094749.9884827,m5d.24xlarge,5.9431,5.89619499233182,Red Hat Enterprise Linux,96,384.0,4800,7.1317200000000005
1586095162.623853,t3a.small,0.0248,0.02163911104387512,SUSE Linux,2,2.0,100,0.029759999999999998
1586095468.957529,c5.2xlarge,0.2249,1.1997584769049046,Red Hat Enterprise Linux,8,16.0,400,0.26987999999999995
1586096294.8597736,t2.large,0.0597,6.322703015181418,Red Hat Enterprise Linux,2,8.0,100,0.07164
1586096471.3677099,t3a.nano,0.0616,5.756327836483087,Linux/UNIX,2,0.5,100,0.07392
1586096644.7607043,t3a.small,0.0248,0.04917543658946764,SUSE Linux,2,2.0,100,0.029759999999999998
1586097032.5146632,m5d.8xlarge,0.609,5.7869215954151825,Windows,32,128.0,1600,0.7308
1586097349.8952682,t3a.small,0.0248,0.04998729512802111,Windows,2,2.0,100,0.029759999999999998
1586097439.3115544,c5d.18xlarge,1.2208,5.772523120850018,Linux/UNIX,72,144.0,3600,1.46496
1586097903.1156332,c5.18xlarge,1.0908,5.723305950402165,Linux/UNIX,72,144.0,3600,1.30896
1586098081.3751125,t3a.nano,0.0616,6.104938245199595,Linux/UNIX,2,0.5,100,0.07392
1586098200.580075,t2.large,0.0597,6.136277267908513,Red Hat Enterprise Linux,2,8.0,100,0.07164
1586098212.7282534,c5d.4xlarge,0.3724,4.001148962837407,Red Hat Enterprise Linux,16,32.0,800,0.44688
1586098225.614887,t3a.nano,0.0616,5.7398654455550115,SUSE Linux,2,0.5,100,0.07392
1586098406.24257,t3a.small,0.0248,0.0495512281092676,SUSE Linux,2,2.0,100,0.029759999999999998
1586099227.9647157,t3a.small,0.0248,0.04570723263903729,Linux/UNIX,2,2.0,100,0.029759999999999998
1586099292.7389045,c5.2xlarge,0.2546,0.6991251502953805,SUSE Linux,8,16.0,400,0.30551999999999996
1586099293.728031,c5d.18xlarge,1.2208,5.92515045917746,SUSE Linux,72,144.0,3600,1.46496
1586099359.0997956,c5d.xlarge,0.1231,5.780301505122172,Linux/UNIX,4,8.0,200,0.14772
1586099425.576318,c5.2xlarge,0.2546,0.6205675330760472,Linux/UNIX,8,16.0,400,0.30551999999999996
1586099430.8129504,c5.2xlarge,0.2546,1.0113945468734196,SUSE Linux,8,16.0,400,0.30551999999999996
1586099514.5066428,m5d.8xlarge,0.609,5.869164295226296,Red Hat Enterprise Linux,32,128.0,1600,0.7308
1586099765.0413504,t3.large,0.0951,6.251437344854029,Red Hat Enterprise Linux,2,8.0,100,0.11412
1586100105.4629283,t3.large,0.0951,5.715018742603661,Linux/UNIX,2,8.0,100,0.11412
1586100319.4701502,t3a.medium,0.0728,5.740863572066845,Linux/UNIX,2,4.0,100,0.08736000000000001
1586100463.0823784,c5.2xlarge,0.2546,1.0378821755673069,Red Hat Enterprise Linux,8,16.0,400,0.30551999999999996
1586101185.250503,c5.2xlarge,0.2546,0.7207934684089535,Red Hat Enterprise Linux,8,16.0,400,0.30551999999999996
1586101499.059004,c5d.4xlarge,0.3724,4.429092153229961,SUSE Linux,16,32.0,800,0.44688
1586101759.2674277,t3a.small,0.0248,0.04889109909186706,Linux/UNIX,2,2.0,100,0.029759999999999998
1586102523.3809302,t3a.small,0.0248,0.046394091857045815,SUSE Linux,2,2.0,100,0.029759999999999998
1586102833.053622,c5.2xlarge,0.4892,1.017172343357443,SUSE Linux,8,16.0,400,0.58704
1586102914.2172966,c5d.xlarge,0.1231,5.972245473505046,SUSE Linux,4,8.0,200,0.14772
1586103223.3625906,m5d.2xlarge,0.2573,5.891860470497332,Linux/UNIX,8,32.0,400,0.30876
1586104104.3375933,t3a.small,0.0248,0.03391333945221794,SUSE Linux,2,2.0,100,0.029759999999999998
1586104138.2254443,c5.2xlarge,0.4892,0.8500479079858924,Red Hat Enterprise Linux,8,16.0,400,0.58704
1586104144.8212934,m5d.8xlarge,0.609,5.823647073327625,Red Hat Enterprise Linux,32,128.0,1600,0.7308
1586104222.9627957,c5.2xlarge,0.4892,0.8536727968353387,Linux/UNIX,8,16.0,400,0.58704
1586104473.78976,t3a.small,0.0248,0.03569900161014217,Windows,2,2.0,100,0.029759999999999998
1586104550.4189565,m5d.24xlarge,5.9431,5.831967364214097,Windows,96,384.0,4800,7.1317200000000005
1586105169.2563324,t3a.small,0.0248,0.035889403930187885,Linux/UNIX,2,2.0,100,0.029759999999999998
1586105236.2638571,c5.2xlarge,0.4892,0.9647203567828946,Linux/UNIX,8,16.0,400,0.58704
1586105492.7615082,t3a.small,0.0248,0.05028421743504402,Windows,2,2.0,100,0.029759999999999998
1586105603.1101966,t3a.small,0.0248,0.037228642018298154,Windows,2,2.0,100,0.029759999999999998
1586106289.4432583,t3a.small,0.0248,0.04320306088476777,Linux/UNIX,2,2.0,100,0.029759999999999998
1586106500.1931942,c5.2xlarge,0.4892,0.7694972659756025,SUSE Linux,8,16.0,400,0.58704
1586107209.5628645,t3a.small,0.0248,0.04594363832294833,Linux/UNIX,2,2.0,100,0.029759999999999998
1586107385.1196027,t3a.small,0.0248,0.04252652028548546,Linux/UNIX,2,2.0,100,0.029759999999999998
1586107630.923466,c5.2xlarge,0.4892,0.9923097116767764,Linux/UNIX,8,16.0,400,0.58704
1586108249.3478887,t3a.small,0.0248,0.04977833657606832,SUSE Linux,2,2.0,100,0.029759999999999998
1586108887.3166618,c5d.4xlarge,0.3724,4.250048125108934,SUSE Linux,16,32.0,800,0.44688
1586109021.6525307,t3a.small,0.0248,0.04490789975093591,SUSE Linux,2,2.0,100,0.029759999999999998
1586109079.5871732,m5d.8xlarge,0.609,5.760937218113983,Linux/UNIX,32,128.0,1600,0.7308
1586109156.3303604,t3a.small,0.0248,0.02784786027360992,Windows,2,2.0,100,0.029759999999999998
1586109285.72448,t3a.small,0.0248,0.045242770417570036,Windows,2,2.0,100,0.029759999999999998
1586109851.6417077,t3a.small,0.0248,0.03018255195075445,Windows,2,2.0,100,0.029759999999999998
1586110755.0683758,t3a.nano,0.0616,5.791327468623164,SUSE Linux,2,0.5,100,0.07392
1586111024.2105565,t3.large,0.0951,5.941372137652482,Linux/UNIX,2,8.0,100,0.11412
1586111064.609969,t3a.small,0.0248,0.027939079745804552,Linux/UNIX,2,2.0,100,0.029759999999999998
1586111930.9339402,t3a.small,0.0248,0.0249597203247427,Linux/UNIX,2,2.0,100,0.029759999999999998
1586111956.0168705,m5d.2xlarge,0.2573,5.727845296474328,SUSE Linux,8,32.0,400,0.30876
1586112078.359216,t3a.medium,0.0728,5.7391770243622435,Linux/UNIX,2,4.0,100,0.08736000000000001
1586112083.7432685,t3a.small,0.0248,0.03003969790763429,Windows,2,2.0,100,0.029759999999999998
1586112172.531142,c5d.4xlarge,0.3724,4.03298380658394,Red Hat Enterprise Linux,16,32.0,800,0.44688
1586112402.4696593,t3a.small,0.0248,0.0475510047084357,Windows,2,2.0,100,0.029759999999999998
1586113201.609395,c5.2xlarge,0.4892,0.5698314037707168,Linux/UNIX,8,16.0,400,0.58704
1586113308.1971362,t3a.small,0.0248,0.023483357318346516,Linux/UNIX,2,2.0,100,0.029759999999999998
1586113819.259313,c5.2xlarge,0.4892,0.5015225415417977,SUSE Linux,8,16.0,400,0.58704
1586114121.4215143,t2.large,0.0597,5.806333305448634,Linux/UNIX,2,8.0,100,0.07164
1586114703.4979243,t3a.small,0.0248,0.03093086427081037,Windows,2,2.0,100,0.029759999999999998
1586114829.781572,c5.2xlarge,0.4892,0.5322028581201483,Linux/UNIX,8,16.0,400,0.58704
1586117454.3454971,m5d.24xlarge,5.9431,6.079687597597869,Red Hat Enterprise Linux,96,384.0,4800,7.1317200000000005
1586120469.7408626,t3a.small,0.0248,0.04815134253499169,Windows,2,2.0,100,0.029759999999999998
1586120934.9536407,m5d.16xlarge,1.1481,5.771396172154001,SUSE Linux,64,256.0,3200,1.3777199999999998
1586123803.7292233,m5d.16xlarge,1.1481,5.756133758493764,SUSE Linux,64,256.0,3200,1.3777199999999998
1586123834.0762296,m5d.16xlarge,1.1481,5.8244479096617985,Windows,64,256.0,3200,1.3777199999999998
1586125559.00395,m5d.8xlarge,0.609,6.24934952786542,Linux/UNIX,32,128.0,1600,0.7308
1586125627.2034175,c5.metal,5.8704,5.80483669079258,Linux/UNIX,96,192.0,4800,7.04448
1586125948.7150335,m5d.2xlarge,0.2573,5.781315606481956,SUSE Linux,8,32.0,400,0.30876
1586126104.3151429,t3a.medium,0.0728,6.010276480169025,Windows,2,4.0,100,0.08736000000000001
1586128648.4413366,m5d.16xlarge,1.1481,5.7526098526157625,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1586128837.6237037,m5d.24xlarge,5.9431,5.994424993609106,Red Hat Enterprise Linux,96,384.0,4800,7.1317200000000005
1586130602.035957,c5.2xlarge,0.2544,1.1784951860613524,Linux/UNIX,8,16.0,400,0.30528
1586131049.6985555,c5.metal,5.8704,5.811872440023002,Linux/UNIX,96,192.0,4800,7.04448
1586131336.6640887,t2.large,0.0597,5.737334520958934,Windows,2,8.0,100,0.07164
1586131372.777338,m5d.16xlarge,1.1481,5.777720706027959,Linux/UNIX,64,256.0,3200,1.3777199999999998
1586132001.7186196,c5.2xlarge,0.2544,0.6474133644518899,Linux/UNIX,8,16.0,400,0.30528
1586132071.280971,t3a.small,0.0248,0.02465640016518682,Windows,2,2.0,100,0.029759999999999998
1586132215.3443758,t3a.small,0.0248,0.021378905425865274,Windows,2,2.0,100,0.029759999999999998
1586132216.0116785,c5.2xlarge,0.2544,1.1160893648088388,SUSE Linux,8,16.0,400,0.30528
1586132437.6891587,t3a.small,0.0248,0.049048893073366816,Windows,2,2.0,100,0.029759999999999998
1586132441.7205741,c5d.xlarge,0.1232,5.799766577674868,Red Hat Enterprise Linux,4,8.0,200,0.14784
1586132490.46579,c5d.18xlarge,1.2208,5.8770750995204875,Linux/UNIX,72,144.0,3600,1.46496
1586132656.0230825,m5d.8xlarge,0.609,5.818364659284723,SUSE Linux,32,128.0,1600,0.7308
1586132675.5313058,c5d.xlarge,0.1232,5.877701481445498,SUSE Linux,4,8.0,200,0.14784
1586132840.9134998,m5d.24xlarge,5.9431,6.068329902882291,Red Hat Enterprise Linux,96,384.0,4800,7.1317200000000005
1586133342.2946944,t3a.small,0.0248,0.026049426987314092,Linux/UNIX,2,2.0,100,0.029759999999999998
1586133504.0397396,c5d.4xlarge,0.9784,4.293594107905444,Red Hat Enterprise Linux,16,32.0,800,1.17408
1586134027.8300965,m5d.8xlarge,0.609,5.760873427467352,SUSE Linux,32,128.0,1600,0.7308
1586134054.8351648,m5d.16xlarge,1.1481,6.181407391451396,SUSE Linux,64,256.0,3200,1.3777199999999998
1586134347.2952173,m5d.24xlarge,5.9431,5.954304831370773,Linux/UNIX,96,384.0,4800,7.1317200000000005
1586134417.1288269,m5d.24xlarge,5.9431,6.047511916599282,Linux/UNIX,96,384.0,4800,7.1317200000000005
1586134417.5004795,m5d.8xlarge,0.609,5.765936062650292,Linux/UNIX,32,128.0,1600,0.7308
1586134722.089326,m5d.16xlarge,1.1481,6.125249439787595,Red Hat Enterprise Linux,64,256.0,3200,1.3777199999999998
1586134770.4336653,t2.large,0.0597,5.84904123593142,Red Hat Enterprise Linux,2,8.0,100,0.07164
1586134966.8196154,t3a.small,0.0248,0.04320616571830541,Windows,2,2.0,100,0.029759999999999998
1586135451.9175336,t2.large,0.0597,5.894882844874749,Windows,2,8.0,100,0.07164
1586135647.978801,m5d.24xlarge,5.9431,5.718312045946318,Linux/UNIX,96,384.0,4800,7.1317200000000005
1586136067.4507473,t3a.small,0.0248,0.03493512338354025,Windows,2,2.0,100,0.029759999999999998
1586136273.8844573,t3a.small,0.0248,0.04902097097103878,Windows,2,2.0,100,0.029759999999999998
1586136509.1138892,t3.large,0.0559,5.968094677225001,Windows,2,8.0,100,0.06708
1586136627.6012225,c5d.xlarge,0.1232,5.765569917528404,Red Hat Enterprise Linux,4,8.0,200,0.14784
1586136671.0409317,m5d.16xlarge,1.1481,5.850900808517956,SUSE Linux,64,256.0,3200,1.3777199999999998
1586136787.9055867,c5d.18xlarge,1.2208,6.333942982226296,Red Hat Enterprise Linux,72,144.0,3600,1.46496
1586137126.8397286,c5.2xlarge,0.2544,1.0099230914869428,SUSE Linux,8,16.0,400,0.30528
1586137181.5014946,t3a.nano,0.0616,5.9712529764096285,SUSE Linux,2,0.5,100,0.07392
1586137323.50399,t3a.small,0.0248,0.02675204815822417,Linux/UNIX,2,2.0,100,0.029759999999999998
1586137343.5503657,c5d.18xlarge,1.2208,5.9298627458950826,SUSE Linux,72,144.0,3600,1.46496
1586137924.598411,c5d.4xlarge,0.9784,4.382925075930721,Red Hat Enterprise Linux,16,32.0,800,1.17408
1586137933.983807,t3a.nano,0.0616,5.729639435565471,Linux/UNIX,2,0.5,100,0.07392
1586137962.9350924,c5d.xlarge,0.1232,5.89395455489233,Linux/UNIX,4,8.0,200,0.14784
1586139104.8137882,c5d.4xlarge,0.9784,4.023928472656666,Red Hat Enterprise Linux,16,32.0,800,1.17408
1586139490.4296517,t3a.nano,0.0616,6.155753224137405,SUSE Linux,2,0.5,100,0.07392
1586139763.039871,t3.large,0.0559,5.857230681667766,Windows,2,8.0,100,0.06708
1586139791.5415983,m5d.8xlarge,0.609,5.758924551701999,Red Hat Enterprise Linux,32,128.0,1600,0.7308
1586140216.41971,c5d.xlarge,0.1232,5.829011371519952,Red Hat Enterprise Linux,4,8.0,200,0.14784
1586140966.129544,t3a.small,0.0248,0.03734554974575016,SUSE Linux,2,2.0,100,0.029759999999999998
1586141375.2284088,m5d.16xlarge,1.1481,5.762311075335385,Linux/UNIX,64,256.0,3200,1.3777199999999998
1586141479.958534,c5d.18xlarge,1.2208,5.827847370164723,Linux/UNIX,72,144.0,3600,1.46496
1586141483.3082638,c5d.4xlarge,0.9784,4.202784315163333,Red Hat Enterprise Linux,16,32.0,800,1.17408
1586141680.819151,c5.2xlarge,0.2544,0.8308248026608426,Red Hat Enterprise Linux,8,16.0,400,0.30528
1586141727.526044,t3a.medium,0.0728,6.016785815683777,Linux/UNIX,2,4.0,100,0.08736000000000001
1586141759.2871635,c5.18xlarge,1.1908,6.1561264625213195,SUSE Linux,72,144.0,3600,1.42896
1586141900.8887568,m5d.24xlarge,5.9431,6.047326369946504,Windows,96,384.0,4800,7.1317200000000005
1586141907.5084286,t2.large,0.0597,5.737141374698999,Windows,2,8.0,100,0.07164
1586142066.066228,m5d.2xlarge,0.2573,5.817854960894546,SUSE Linux,8,32.0,400,0.30876
1586142161.3970678,c5d.4xlarge,0.9784,4.372448666368723,Linux/UNIX,16,32.0,800,1.17408
1586142984.3558047,t3.large,0.0559,5.900378520019551,Red Hat Enterprise Linux,2,8.0,100,0.06708
1586143035.0760057,t3a.nano,0.0616,5.806279285657615,Windows,2,0.5,100,0.07392
1586143126.5913706,t3a.small,0.0248,0.03934063988883905,SUSE Linux,2,2.0,100,0.029759999999999998
1586143197.5465295,t3a.medium,0.0728,6.22724691265453,Red Hat Enterprise Linux,2,4.0,100,0.08736000000000001
1586143272.600638,t3a.medium,0.0728,5.794607726168652,Windows,2,4.0,100,0.08736000000000001
1586143418.0777981,t3a.small,0.0248,0.029005943811018335,Windows,2,2.0,100,0.029759999999999998
1586143504.275742,m5d.16xlarge,1.1481,5.782176306761224,SUSE Linux,64,256.0,3200,1.3777199999999998
